,ORIG,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise
0,2.5712639999999998,4.640548839937439,-0.5641506238917446,-2.585496812631931,0.8752110933450628,1.5546978018776154,-1.5587689614230316,-1.0643745670499503,1.2362867297413398,-0.09729759569650329,0.41411503909334635,0.12260316777071247,-0.4021101110723615
1,2.370816,4.669908177074682,-0.5690136503585219,-2.55742504064892,0.1743425564342333,0.8687309381730117,0.7123997450471764,-0.19950638593740283,-1.09843940889739,0.19560379512985665,-0.6415159178303083,0.04045918091448568,0.7752720108990684
2,2.9194560000000003,4.702550490466912,-0.2818666219667468,-1.9523267062924567,-0.6562439286004766,-0.43918410769224453,1.0581342132932725,1.1015984702308501,0.008650048930082291,-0.23582752816801889,0.7233567330252276,-0.2543232652966337,-0.8550617979297735
3,2.48832,4.7481261551740594,0.2127612907110789,-0.8946576652680229,-0.9849439211340318,-1.1577419721794158,-0.44389509563795293,0.1829326204928077,0.7946490539404114,0.14938803998728115,-0.729587519487289,0.1828410261424389,0.4284479872586187
4,3.5087040000000003,4.824041799232351,0.7536858822621589,0.3497484726903558,-0.5451762923593313,-0.6159392046219183,-1.129353468250051,-1.0139169146899638,-0.3965421939272954,0.03333337977357821,0.7522184030920503,0.19902929026986582,0.2975748465281932
5,5.0544,4.914151273661692,1.1549774222328522,1.4135141323790725,0.25500040101030796,0.5112149812662133,-0.008423638204773654,-0.23293802885641815,-0.5946853026320283,-0.18411054834057294,-0.801360440271333,-0.5684838791508885,-0.8044563730941179
6,15.13296,4.987178886821347,1.2754940476783685,1.9589234411240921,0.7536452590934573,0.9980140306430071,1.1281051666706783,1.0062736598227968,0.7581142432272845,0.19978221282235206,0.7977665619663037,0.5573094376429731,0.7123530524873445
7,7.954847999999999,4.991832715970556,1.0540695659918278,1.7921252406563175,0.5088452967037804,0.36589275517988473,0.16856133209108515,0.1911364997636133,-0.006672303576665491,-0.10870881710708032,-0.6893328105240617,-0.15961626762871894,-0.1532852075205277
8,3.7065599999999996,5.144868787755531,0.5071073186515913,1.404269537103955,-0.34043046731611043,-0.2922897952183276,-1.3166986693587326,-0.6674954768389983,-0.7325779167429676,0.04887876926321935,0.5324640935916006,-0.22862852934004835,-0.35290765155070625
9,3.8836800000000005,5.408540552477183,-0.2908127896343102,0.8339119612747401,-1.1418990479308706,-0.5085728998532358,-0.7239782833154151,-0.37335103200134834,0.454463385388055,-0.10312272158561334,-0.4181240155351752,0.291846202273449,0.45477868844253855
