,ORIG,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise
0,2.5712639999999998,4.644524975169749,-0.5861470992619653,-2.564549860204135,0.9083101268425913,1.5215797681951253,-1.6251161833020653,-0.9820579742647502,1.3790415071327742,0.15043189654675895,-0.08230538642109375,-0.363851669367528,0.1714038989345714
1,2.370816,4.679556122337026,-0.5924827836085039,-2.551766205924034,0.21280170375354712,0.8841194324539775,0.6629080076712695,-0.27786009439929443,-1.1914427737055837,-0.34115837027827534,0.17751514949333644,0.7093062371239549,-0.0006804249174046373
2,2.9194560000000003,4.7153869617447475,-0.3045718008286929,-1.9556624904056428,-0.6400394084922371,-0.42135008342823016,1.0873864670857178,1.0885129233852313,0.06785567842180662,0.5364033731777182,-0.20546959860623235,-0.7805135454840123,-0.2684824765701695
3,2.48832,4.762598390787244,0.19300570429925495,-0.898473549268372,-0.9962266477616648,-1.162123445015612,-0.41411995501389787,0.23399627983499058,0.7245724052138667,-0.6918744463040599,0.08577944416936509,0.3842870745188172,0.2668987445400598
4,3.5087040000000003,4.839878032664718,0.7380483855518427,0.3513964545876849,-0.5622198013234792,-0.6280564389155712,-1.1480508450086249,-1.018479761501319,-0.33560968671701735,0.7834676661656826,0.1392168014024166,0.2827079957357558,0.06640519735792624
5,5.0544,4.930558173676642,1.1433662830409397,1.41959359528881,0.2502871214474275,0.5152910584142053,-0.019936461168719288,-0.25549222858040005,-0.6253567906023761,-0.8132915675279201,-0.3126687925201202,-0.7411979898564889,-0.4367524016119888
6,15.13296,5.001023087590452,1.2665705023600022,1.9629263961110404,0.7581327826475259,1.0070441372959327,1.1351341362230973,1.0155227507929536,0.786240767924624,0.7885458769901039,0.3032785181465264,0.6403724361944317,0.46816860772329955
7,7.954847999999999,5.002638134801437,1.0467678980036554,1.7921333926756624,0.5127187102057144,0.3623626904387566,0.1753305840549803,0.19341145843808372,-0.06009406250803245,-0.7134103366966654,-0.140159815744695,-0.10220520957083211,-0.11464544409806796
8,3.7065599999999996,5.151964349336266,0.5006656198172503,1.3998003550554432,-0.3386285971608234,-0.3053432968218621,-1.320418513014739,-0.6701717833927557,-0.7014057134930967,0.6002892887592521,0.016795734405452428,-0.3746364850796169,-0.2523509584107708
9,3.8836800000000005,5.412322337221878,-0.29680070364367783,0.8291352425678126,-1.1396651916318348,-0.5093043936557711,-0.7296409191428126,-0.3618997287653284,0.4630189590488508,-0.47404320497670127,-0.06373279353944035,0.4481424738495631,0.3061479226674707
10,4.82112,5.693220352732923,-1.203301203913921,0.02464665620325905,-1.1989648188629345,-0.4337988380596672,0.9860922123297221,0.45264750069660414,0.3390624812844418,0.34979374351329323,0.17991661005647092,-0.2360055947407858,-0.13218910123940286
11,2.785536,5.930137989130828,-2.009152298996147,-0.9504367030881667,-0.3466275036345763,-0.26650266471984646,1.0546176971046874,0.3962466669766876,-0.6651248031912385,-0.2300033225845128,-0.1858627054005224,0.05890860064494955,-0.0006649522421475843
12,1.995408,6.270491349817569,-2.6844928181588763,-1.764488803438826,0.9159268578049323,0.04977402483471516,-0.7728009454561238,-0.22730845498608276,0.10638913887377632,0.1219284364689411,0.05480961982677643,-0.04140852558469741,-0.03341188000211703
13,2.6369279999999997,6.622517684551785,-2.819916078241681,-2.294701761406649,1.5732702551238038,0.6647604660557983,-1.3661710926211252,-0.5171345504769603,0.5964332272905983,-0.009123609600728987,0.09230949106362768,0.021507292071361536,0.0731766761901625
14,4.258655999999999,6.980196187261563,-2.295240748667825,-2.3201461851703677,0.9677122797101744,1.01649198684368,0.33642025497065414,-0.04066720405977605,-0.48791079076080296,-0.0826569189157149,-0.09598661805440457,0.16856260628369754,0.11188115055911863
15,5.39136,7.329963220638006,-1.1465230089657084,-1.7384850133122691,-0.5742258164953332,0.33021370759674706,1.5184408090240369,0.6735606766517233,-0.3455265474141449,0.15897512853607862,-0.0010541956102464861,-0.411437350806327,-0.4025416098425649
16,6.454944,7.6439097949055785,0.4287261103939591,-0.626306344903531,-1.788091663760769,-1.119595269313409,0.23775516630238328,0.27194442439607425,0.849860299342951,-0.24942649030509323,-0.008605604450867528,0.3921638258715299,0.4226097515211875
17,5.676480000000001,7.908290784717342,2.107685886302801,0.8092628782136027,-1.4732476698262496,-1.7698308495640045,-1.4092507197027935,-0.8202678292791657,-0.23724491963547745,0.36329944084018334,0.22360820494097974,-0.0035354238957855896,-0.02228978311142806
18,10.097567999999999,8.140750781970025,3.5109287370543556,2.2707711144448277,0.3667164927670756,-0.49030939170370136,-0.5733686869218407,-0.5700423396378315,-0.6908219402588546,-0.466812461233413,-0.48858699535327027,-0.4473752097796642,-0.4642821013476967
19,25.203744,8.395781644208887,4.272889371014134,3.4233434145758515,2.198011042655335,1.7512361065947042,1.219249305566726,1.097143135592369,0.6719284563131743,0.5157412012518873,0.5792402087003291,0.5301602222053231,0.5490198913212714
20,20.9952,8.42765703362206,4.152412678989321,3.4278237211647675,2.3091248387554044,2.150199370000273,1.045585512314837,0.4904383166707776,0.3292431468957792,-0.5026052748253963,-0.4887211915553429,-0.18090652161200782,-0.16505163042048612
21,12.829536000000001,8.38014928992028,3.1207829344010514,2.5086529233399912,0.40835548253818366,0.39760970285514596,-0.7464025459080236,-0.7720613488705474,-0.8690648662314802,0.45713485290737116,0.4332415663097384,-0.23248870749320913,-0.256373283768504
22,5.62464,8.301100388316632,1.3903881583145414,1.0042877339987573,-1.8703940718304162,-1.7321641558620824,-1.02601871563259,-0.6156273179775494,0.3424177103649814,-0.3968910473513696,-0.5343026343054955,0.39089833912540967,0.370945612839191
23,4.392576,8.213539270831271,-0.6359576159443637,-0.6834440847141613,-2.3881052879680493,-2.1794456697819027,0.5745521790569469,0.5438356603694604,0.5887878690740888,0.2997295099973689,0.6491679413470437,-0.32608785280479635,-0.2639959194628929
24,2.8391040000000003,8.104407736993418,-2.4794658136674967,-2.2143838504569024,-0.605412478400407,-0.6195665991049465,1.075844350102048,0.5695287587185689,-0.7048656411460263,-0.1315490016744436,-0.5484996041274263,0.21753042074279508,0.17553572202082116
