,ORIG,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise
0,2.5712639999999998,4.640177679399592,-0.5380067940095834,-2.608393412070961,0.8500849682730384,1.5740715935174654,-1.5390458264637106,-1.0689349650409032,1.1490012677077548,-0.06727751958642769,0.4331587386950109,0.13270105795876208,-0.3862727883800144
1,2.370816,4.671216841820582,-0.5457374579486928,-2.5840718842340467,0.16427013760882947,0.8890053450028554,0.7030265162011476,-0.21583330418291458,-1.0101759511791388,0.1534944830874622,-0.672109864727623,0.10019868359085934,0.717532454960681
2,2.9194560000000003,4.704646697022512,-0.2644147823871884,-1.976454596151961,-0.6499364909352426,-0.4354799533045785,1.0446095940616287,1.115473889333717,-0.028366544637276576,-0.1974832622818423,0.7694284795838154,-0.3894572303573647,-0.7731097999462083
3,2.48832,4.750412516561513,0.22288615905921727,-0.9102491623936712,-0.971530624135815,-1.1714559881800068,-0.4407511462147364,0.1901073627261639,0.7834758669600697,0.12180837076722026,-0.7810972345393297,0.3182803159693915,0.3764335634199944
4,3.5087040000000003,4.826376473697555,0.7564021083263075,0.3452743815448668,-0.5377066643957897,-0.6297921108620369,-1.1158612066532596,-1.0272331908954384,-0.39064378322157245,0.052674037975289356,0.8012278535703224,0.14581073574735476,0.282175365166409
5,5.0544,4.9166530416570735,1.1514332993253227,1.4184814411984643,0.2515847671085388,0.513624437471866,-0.004737798255788776,-0.23899969195621829,-0.5623597037391078,-0.19850481851296783,-0.8457775269973871,-0.5954652826824914,-0.7515321646173055
6,15.13296,4.9868232085401365,1.2669522093708288,1.9659392881081401,0.741981875127199,1.0091352119194175,1.1127101747171804,1.02122507299755,0.7161841555668932,0.20368795769340317,0.8387793108784064,0.5669641371226739,0.7025773979581694
7,7.954847999999999,4.991205794277469,1.0450538665937423,1.799754673416485,0.5036509362581343,0.37334792755023927,0.1666056242984474,0.19297797458043425,0.005844429844669,-0.09187657692821588,-0.7328515650338248,-0.0690652315911824,-0.2297998532663974
8,3.7065599999999996,5.1444412789541305,0.4997724986259231,1.4112310113651887,-0.3381403317217775,-0.29303041548600434,-1.3094476912676474,-0.6746076341464551,-0.7155143098840934,0.016964802833569666,0.5823694130382677,-0.3608592678041325,-0.2566193545069664
9,3.8836800000000005,5.408738267473533,-0.29555232076034044,0.8392080688160902,-1.1378233055596951,-0.5137562852322082,-0.7204325691554206,-0.3777072339416505,0.44526422556752465,-0.07942381009617347,-0.4634307202638189,0.3368135933056647,0.4417820898464998
